player_id,player_name,season_name,league_id,league_name,team_id,team_name,position,position_group,goals,xg,xgot,minutes_played,dribbles_succeeded,dribbles_success_rate,dispossessed,fouls_won,penalties_awarded,duels_won,duels_won_percentage,aerial_duels_won,aerial_duels_won_percentage,in_box_goals,in_box_xg,in_box_xgot,in_box_shots,out_box_goals,out_box_xg,out_box_xgot,out_box_shots
561164,Lucas Boyé,2025/2026,87,LaLiga,9866,,Striker,F,11.0,9.48,8.13,1959.0,37.0,49.3,70.0,39.0,0.0,144.0,36.6,32.0,29.9,10.0,9.330462278914453,7.763778336346148,48.0,1.0,0.5425672363489867,0.35124239325523365,15.0
1132607,Peque Fernández,2025/2026,87,LaLiga,8302,,Attacking Midfielder,M,2.0,1.0,2.59,978.0,18.0,40.9,15.0,48.0,0.0,96.0,54.9,17.0,53.1,2.0,0.8252963349223137,2.183494307100773,11.0,0.0,0.14866411872208118,0.194780677556992,4.0
1083323,Pedri,2025/2026,87,LaLiga,8634,,Defensive Midfielder,,2.0,1.57,1.74,2107.0,38.0,67.9,29.0,43.0,0.0,141.0,61.0,10.0,83.3,1.0,1.2624140307307254,1.0686050355434427,10.0,1.0,0.33152911346405767,0.6699767485260968,11.0
1327406,Álvaro Rodriguez,2025/2026,87,LaLiga,10268,,Striker,F,7.0,8.85,7.97,2200.0,39.0,48.8,45.0,49.0,0.0,245.0,51.7,133.0,56.8,6.0,8.402414570096878,7.328034192323686,66.0,1.0,0.47508392482995987,0.669684097170829,10.0
1209399,Abdessamad Ezzalzouli,2025/2026,87,LaLiga,8603,,Left Winger,,10.0,9.2,9.83,2255.0,39.0,45.3,44.0,71.0,1.0,194.0,51.7,31.0,41.9,9.0,8.23876111395657,7.9560374319553375,48.0,1.0,1.1046647867187862,1.9794799387454982,25.0
1011117,Robert Navarro,2025/2026,87,LaLiga,8315,,Left Winger,,6.0,3.94,5.63,1294.0,23.0,41.8,31.0,16.0,0.0,64.0,35.0,9.0,20.9,6.0,3.8569530625164514,4.896027863025665,15.0,0.0,0.1593866031616927,0.7354208268225191,6.0
1077915,Largie Ramazani,2025/2026,87,LaLiga,10267,,Left Midfielder,,6.0,6.94,7.47,1224.0,22.0,40.0,34.0,20.0,0.0,59.0,35.8,3.0,21.4,6.0,6.1402582620501525,7.170534752309324,33.0,0.0,0.6818057540804148,0.23550610337406377,18.0
1184777,Jofre Carreras,2025/2026,87,LaLiga,8558,,Right Midfielder,,1.0,2.34,2.04,921.0,16.0,37.2,6.0,27.0,0.0,55.0,46.6,3.0,27.3,1.0,1.825722018256784,1.8759262412786488,15.0,0.0,0.2254518177360295,0.0617334526032209,8.0
671686,Aleix Febas,2025/2026,87,LaLiga,10268,,Central Midfielder,M,2.0,2.21,1.73,3166.0,52.0,57.8,47.0,117.0,0.0,251.0,61.1,6.0,27.3,2.0,1.9721175730228435,1.6891817748546596,15.0,0.0,0.24937625229358681,0.052933972328901305,8.0
1419969,Rodrigo Mendoza,2025/2026,87,LaLiga,10268,,Central Midfielder,M,1.0,1.62,2.07,1231.0,20.0,54.1,22.0,23.0,0.0,66.0,40.5,7.0,24.1,1.0,1.2005137726664539,1.97479522228241,5.0,0.0,0.5226010950282218,0.0927639529109001,12.0
841672,Nicolás González,2025/2026,87,LaLiga,9906,,Left Midfielder,,5.0,4.21,6.42,1453.0,24.0,51.1,20.0,25.0,1.0,123.0,51.9,50.0,61.0,5.0,4.111339483410121,5.938495632261039,33.0,0.0,0.3862456632778048,0.3660951573401691,10.0
1209441,Iván Romero,2025/2026,87,LaLiga,8581,,Striker,F,7.0,8.63,6.87,2278.0,37.0,48.7,55.0,77.0,1.0,177.0,48.5,30.0,46.2,7.0,8.263221249023081,6.3764194939285535,45.0,0.0,0.38494567805901175,0.4852754082530737,14.0
704151,Arnaut Danjuma,2025/2026,87,LaLiga,10267,,Left Midfielder,,3.0,4.66,5.22,1627.0,27.0,42.2,15.0,22.0,1.0,69.0,43.7,8.0,42.1,3.0,4.371891008728743,5.1879604160785675,26.0,0.0,0.26731394976377487,0.048775847069919206,10.0
1379196,Jones El-Abdellaoui,2025/2026,87,LaLiga,9910,,Right Midfielder,,2.0,2.59,1.25,668.0,11.0,40.7,14.0,3.0,0.0,26.0,34.7,6.0,46.2,2.0,2.0506990104913716,1.250215046107769,12.0,0.0,0.6259856997057798,0.0,5.0
696365,Marcus Rashford,2025/2026,87,LaLiga,8634,,Left Winger,,8.0,7.51,7.48,1761.0,30.0,34.9,27.0,25.0,0.0,67.0,39.2,4.0,40.0,6.0,5.8289622887969035,5.61086043715477,43.0,2.0,1.548258261755109,1.680929368361831,33.0
1395964,Carlos Romero,2025/2026,87,LaLiga,8558,,Left Back,,6.0,2.8,4.1,3195.0,49.0,58.3,29.0,19.0,0.0,178.0,54.3,14.0,42.4,4.0,2.34541143104434,3.5334907304495573,24.0,2.0,0.4543975833803414,0.5702278017997743,18.0
468931,Thomas Lemar,2025/2026,87,LaLiga,7732,,Attacking Midfielder,M,3.0,1.93,2.26,1259.0,20.0,57.1,33.0,20.0,0.0,69.0,45.1,2.0,50.0,1.0,1.4612209200859074,1.432616546750068,5.0,2.0,0.4727939208969473,0.8285031151026493,12.0
955271,Thiago Almada,2025/2026,87,LaLiga,9906,,Left Midfielder,,3.0,3.72,3.8,1312.0,21.0,53.8,20.0,16.0,0.0,71.0,45.8,5.0,31.2,3.0,3.608501050621273,3.785680919885636,16.0,0.0,0.107854126021266,0.014498190023005,5.0
696679,Raphinha,2025/2026,87,LaLiga,8634,,Left Winger,,13.0,10.36,11.26,1388.0,21.0,51.2,13.0,10.0,1.0,49.0,45.0,3.0,42.9,10.0,8.799534300458433,9.126448832452295,39.0,3.0,1.5593429515138266,2.12877218797803,26.0
1117069,Georges Mikautadze,2025/2026,87,LaLiga,10205,,Striker,F,13.0,11.42,14.76,2117.0,32.0,47.8,30.0,45.0,0.0,93.0,45.4,10.0,23.3,12.0,11.039817000739276,14.158067788928747,53.0,1.0,0.5385582819581026,0.585534393787384,12.0
1311915,Ilias Akhomach,2025/2026,87,LaLiga,10205,,Right Winger,,0.0,1.94,1.2,893.0,14.0,31.8,27.0,36.0,0.0,75.0,47.5,1.0,12.5,0.0,1.6855848729610434,1.004403500817716,14.0,0.0,0.25044304691255087,0.1967823933809995,10.0
1573126,Marc Bernal,2025/2026,87,LaLiga,8634,,Defensive Midfielder,,2.0,1.04,1.02,787.0,11.0,78.6,7.0,11.0,0.0,63.0,55.3,15.0,48.4,2.0,0.9048625528812411,1.017439424991608,3.0,0.0,0.1394387166947127,0.0,4.0
1054786,Aimar Oroz,2025/2026,87,LaLiga,8371,,Attacking Midfielder,M,0.0,1.68,0.7,2152.0,30.0,52.6,48.0,67.0,0.0,163.0,50.8,30.0,46.9,0.0,0.8862747382372618,0.6663324683904639,14.0,0.0,0.7826872384175665,0.0498987436294556,15.0
1310440,Javi Rueda,2025/2026,87,LaLiga,9910,,Right Midfielder,,2.0,1.3,0.53,1404.0,21.0,51.2,6.0,21.0,1.0,70.0,47.3,8.0,28.6,2.0,1.270766224712134,0.453928142786026,8.0,0.0,0.033054079394787494,0.0746609792113304,3.0
1094778,Raúl García,2025/2026,87,LaLiga,8371,,Striker,F,7.0,6.45,7.21,1013.0,15.0,48.4,18.0,15.0,0.0,85.0,50.0,40.0,52.6,6.0,5.874327118974179,6.195897223427893,35.0,1.0,0.20799348130822182,0.284380733966827,4.0
590494,Umar Sadiq,2025/2026,87,LaLiga,8560,,Striker,F,4.0,3.48,3.37,1054.0,15.0,42.9,34.0,21.0,3.0,69.0,33.5,27.0,35.5,3.0,2.821694722399116,3.0330865373834963,20.0,1.0,0.6752415271475916,0.44083002023398826,9.0
1181101,Tyrhys Dolan,2025/2026,87,LaLiga,8558,,Right Midfielder,,2.0,2.54,2.75,2431.0,35.0,41.2,34.0,46.0,2.0,148.0,48.2,10.0,28.6,2.0,2.0124200526624905,2.2335665225982666,18.0,0.0,0.48897296190261835,0.5168764237314457,16.0
837089,Edu Expósito,2025/2026,87,LaLiga,8558,,Attacking Midfielder,M,1.0,2.35,1.76,2542.0,34.0,75.6,40.0,43.0,0.0,147.0,53.8,18.0,41.9,0.0,1.3997814860194921,0.537893489003182,11.0,1.0,0.9378786678425967,1.2570925597101457,33.0
1253890,Arda Güler,2025/2026,87,LaLiga,8633,,Attacking Midfielder,M,4.0,4.57,4.81,2026.0,27.0,62.8,16.0,32.0,0.0,109.0,57.1,4.0,30.8,3.0,3.6757552456110703,4.3358547762036315,23.0,1.0,0.8893444966524837,0.47190607618540586,26.0
678234,Mikel Oyarzabal,2025/2026,87,LaLiga,8560,,Striker,F,15.0,15.24,15.14,2714.0,36.0,59.0,44.0,42.0,0.0,145.0,44.1,39.0,34.8,11.0,12.952145980010924,12.350341416895388,57.0,4.0,1.8435046952217813,2.7702656276524054,22.0
638070,Luis Rioja,2025/2026,87,LaLiga,10267,,Right Midfielder,,3.0,2.29,1.9,2636.0,36.0,56.2,27.0,29.0,0.0,105.0,46.5,4.0,17.4,3.0,1.7241575401276343,1.8799676895141595,25.0,0.0,0.5474289436824619,0.0,18.0
959597,Luka Sucic,2025/2026,87,LaLiga,8560,,Attacking Midfielder,M,3.0,1.98,2.99,1018.0,14.0,56.0,16.0,6.0,0.0,55.0,45.8,16.0,45.7,2.0,1.2951904907822605,2.566815793514251,9.0,1.0,0.42088591307401646,0.647698678076267,14.0
974753,Julián Álvarez,2025/2026,87,LaLiga,9906,,Striker,F,8.0,7.7,9.71,1902.0,26.0,50.0,33.0,18.0,0.0,70.0,40.0,5.0,20.8,5.0,6.611837932956216,7.684973046183585,28.0,3.0,1.1053275354206558,2.071006663143635,26.0
1102708,Germán Valera,2025/2026,87,LaLiga,10268,,Left Midfielder,,4.0,2.65,2.61,2869.0,38.0,48.7,30.0,71.0,1.0,176.0,56.2,12.0,40.0,3.0,2.4254718068987122,2.2626732327044006,20.0,1.0,0.24901675712317228,0.4088441915810107,8.0
477588,Álex Moreno,2025/2026,87,LaLiga,7732,,Left Back,,0.0,1.49,1.44,2558.0,35.0,48.6,10.0,20.0,0.0,118.0,49.2,20.0,58.8,0.0,1.4879943439736958,1.375647842884064,9.0,0.0,0.18472744617611164,0.11259905342012624,7.0
1875615,Kareem Tunde,2025/2026,87,LaLiga,8581,,Right Winger,,0.0,1.16,0.18,1144.0,15.0,48.4,18.0,23.0,0.0,73.0,50.0,12.0,37.5,0.0,0.8626733049750324,0.14147984050214302,12.0,0.0,0.30034205503761724,0.104754723608494,9.0
1184694,Alberto Moleiro,2025/2026,87,LaLiga,10205,,Left Midfielder,,10.0,5.77,6.81,2490.0,33.0,47.8,25.0,27.0,1.0,93.0,35.1,3.0,12.5,7.0,5.387300802394749,5.737882189452648,33.0,3.0,0.8568648863583803,1.2116922559216614,13.0
1226147,Giuliano Simeone,2025/2026,87,LaLiga,9906,,Right Midfielder,,4.0,5.17,4.64,2109.0,29.0,44.6,28.0,40.0,0.0,140.0,50.0,26.0,57.8,3.0,4.990224456414581,4.245230980217459,32.0,1.0,0.1659663058817387,0.3903362769633531,4.0
860752,Rubén Vargas,2025/2026,87,LaLiga,8302,,Left Winger,,3.0,3.17,2.8,1608.0,21.0,43.8,18.0,17.0,0.0,77.0,49.0,20.0,55.6,2.0,2.6175978146880867,2.105490922927857,24.0,1.0,0.575394053943455,0.6966334767639637,17.0
1238154,Pablo Ibánez,2025/2026,87,LaLiga,9866,,Central Midfielder,M,1.0,4.39,3.26,2247.0,31.0,43.7,47.0,66.0,0.0,180.0,49.9,26.0,49.1,1.0,3.6522701978683463,2.977204922586679,22.0,0.0,0.7426156201399862,0.22498418390750918,25.0
1169595,Ilyas Chaira,2025/2026,87,LaLiga,8670,,Left Winger,,6.0,6.82,7.16,2458.0,34.0,31.8,36.0,41.0,1.0,145.0,39.5,21.0,38.2,5.0,6.067540237680076,6.306326327845454,49.0,1.0,0.8312254156917335,1.0511077623814342,31.0
1072200,Rodrigo Riquelme,2025/2026,87,LaLiga,8603,,Left Winger,,1.0,2.15,1.72,810.0,11.0,28.2,17.0,11.0,0.0,42.0,35.9,4.0,30.8,1.0,1.5866254325956097,1.300332561135293,14.0,0.0,0.5683168293908242,0.41627244651317596,10.0
629594,Alfonso Pedraza,2025/2026,87,LaLiga,10205,,Left Back,,1.0,1.13,0.66,1690.0,20.0,60.6,15.0,23.0,0.0,87.0,53.0,3.0,23.1,1.0,1.0866485424339773,0.650042623281479,8.0,0.0,0.04486737865954635,0.0128623433411121,3.0
282472,Sergi Darder,2025/2026,87,LaLiga,8661,,Attacking Midfielder,M,1.0,2.04,1.01,2689.0,34.0,56.7,19.0,29.0,0.0,99.0,52.9,8.0,53.3,1.0,1.4614591104909782,0.695364087820054,9.0,0.0,0.9566097650676966,0.39953483361750874,27.0
246438,Gerard Moreno,2025/2026,87,LaLiga,10205,,Striker,F,10.0,6.3,6.67,1350.0,17.0,54.8,18.0,16.0,1.0,67.0,45.3,19.0,47.5,8.0,5.859973799553513,6.234360555186868,32.0,2.0,0.457410011440516,0.663924261927605,7.0
1575945,Oso,2025/2026,87,LaLiga,8302,,Left Wing-Back,,2.0,1.3,1.7,1409.0,17.0,54.8,13.0,16.0,0.0,75.0,52.1,15.0,48.4,2.0,1.1743704266846189,1.9076034910976887,10.0,0.0,0.19327048957347862,0.0766099058091641,7.0
974755,Lucas Beltrán,2025/2026,87,LaLiga,10267,,Striker,F,1.0,4.05,1.53,1366.0,16.0,51.6,34.0,39.0,1.0,102.0,44.9,25.0,35.7,0.0,3.7560879476368427,1.1233769282698625,26.0,1.0,0.31684149242937554,0.43450132757425286,8.0
977618,Víctor García,2025/2026,87,LaLiga,8581,,Right Winger,,2.0,1.96,3.66,1040.0,13.0,43.3,7.0,11.0,0.0,59.0,50.0,14.0,45.2,1.0,1.616994060575962,2.2613870650529857,9.0,1.0,0.3467004662379622,1.3972579538822179,10.0
640122,Brais Méndez,2025/2026,87,LaLiga,8560,,Attacking Midfielder,M,6.0,5.8,7.22,1672.0,21.0,42.0,20.0,35.0,0.0,121.0,51.1,30.0,61.2,6.0,5.645193722176552,6.191747307777405,19.0,0.0,0.6036754054948685,1.0324655594304206,17.0
1284429,Javier Guerra,2025/2026,87,LaLiga,10267,,Central Midfielder,M,4.0,3.35,3.36,2069.0,26.0,41.9,35.0,20.0,0.0,89.0,39.6,14.0,51.9,4.0,2.5621731523424387,3.2265008129179495,17.0,0.0,0.7980958390980964,0.1373592149466276,14.0
1308414,Hugo Álvarez,2025/2026,87,LaLiga,9910,,Left Winger,,4.0,2.74,2.38,1337.0,16.0,39.0,14.0,17.0,0.0,49.0,40.5,1.0,10.0,4.0,2.749175436794758,2.384023824706675,14.0,0.0,0.0,0.0,0.0
1102732,Ferrán Jutglà,2025/2026,87,LaLiga,9910,,Striker,F,9.0,6.73,10.8,1663.0,21.0,38.9,20.0,30.0,0.0,80.0,41.9,17.0,35.4,7.0,5.950393211096527,10.000225946307182,32.0,2.0,0.5649111340753736,0.8039297657087447,13.0
1200941,Abderrahman Rebbach,2025/2026,87,LaLiga,9866,,Left Midfielder,,1.0,2.31,1.98,1492.0,18.0,36.0,19.0,30.0,0.0,99.0,43.8,9.0,40.9,1.0,1.7535310201346876,1.3838328290730715,19.0,0.0,0.5588370682671667,0.5478149503469472,15.0
174472,Iago Aspas,2025/2026,87,LaLiga,9910,,Right Winger,,5.0,4.48,5.23,1130.0,12.0,60.0,17.0,17.0,1.0,47.0,47.5,3.0,23.1,4.0,3.8784788735985734,3.5214975699782367,18.0,1.0,0.6046308455988759,1.7081240266561506,10.0
526968,Pacha Espino,2025/2026,87,LaLiga,8370,,Left Back,,2.0,1.64,1.54,1480.0,17.0,58.6,13.0,30.0,1.0,117.0,54.9,18.0,50.0,1.0,1.4180547054857018,1.3169723339378834,11.0,1.0,0.2192716589197517,0.2196136936545368,9.0
852071,Juan Hernández,2025/2026,87,LaLiga,8603,,Striker,F,11.0,11.08,10.97,2592.0,28.0,53.8,56.0,38.0,0.0,131.0,44.9,38.0,42.2,8.0,10.01605401005745,9.567081570625307,66.0,3.0,1.176373820751905,1.9534917110577228,23.0
604126,Giovani Lo Celso,2025/2026,87,LaLiga,8603,,Attacking Midfielder,M,2.0,2.47,3.47,1396.0,16.0,48.5,20.0,42.0,0.0,87.0,56.9,10.0,55.6,2.0,1.864241866394878,2.9446812346577644,13.0,0.0,0.6900169029831886,0.5259420238435274,17.0
797901,Jorge de Frutos,2025/2026,87,LaLiga,8370,,Right Winger,,10.0,10.63,9.55,2483.0,28.0,47.5,35.0,39.0,3.0,116.0,43.4,19.0,37.3,10.0,10.321868808047473,9.101752649992706,59.0,0.0,0.3080393802374606,0.451715126633645,4.0
1344677,Mateo Joseph,2025/2026,87,LaLiga,8661,,Right Winger,,2.0,5.09,4.09,1703.0,18.0,47.4,36.0,31.0,1.0,88.0,40.2,10.0,19.6,2.0,4.874007096514105,3.754817105829716,27.0,0.0,0.1577798984944819,0.2004580572247503,6.0
1284430,Fran Pérez,2025/2026,87,LaLiga,8370,,Left Winger,,2.0,2.24,1.65,1234.0,14.0,46.7,16.0,15.0,0.0,45.0,35.2,1.0,5.0,2.0,2.010942731052636,1.3838739842176428,11.0,0.0,0.22555010952055443,0.2671655565500257,6.0
967622,Antony,2025/2026,87,LaLiga,8603,,Right Winger,,8.0,8.79,7.48,2459.0,27.0,46.6,23.0,44.0,0.0,117.0,51.8,7.0,33.3,3.0,7.532418312504888,5.142627357505261,48.0,5.0,1.3521396396681662,2.247649539262057,42.0
1293912,Pablo Marín,2025/2026,87,LaLiga,8560,,Right Winger,,0.0,1.25,0.63,1494.0,17.0,41.5,23.0,23.0,1.0,66.0,39.8,8.0,26.7,0.0,1.1006542220711708,0.6069251038134106,8.0,0.0,0.1613378487527371,0.0218524448573589,5.0
574629,Alex Berenguer,2025/2026,87,LaLiga,8315,,Right Winger,,2.0,4.47,4.66,2164.0,23.0,39.0,45.0,38.0,0.0,119.0,39.3,31.0,36.5,1.0,4.477642219513655,3.9800811335444464,37.0,1.0,0.18464544788002968,0.8927732938900581,7.0
479020,Ayoze Pérez,2025/2026,87,LaLiga,10205,,Striker,F,5.0,5.38,4.58,1122.0,13.0,33.3,27.0,23.0,0.0,72.0,40.2,15.0,34.1,5.0,5.076484421306849,4.125345177948477,22.0,0.0,0.304315477609635,0.290021032094955,2.0
1026135,Tajon Buchanan,2025/2026,87,LaLiga,10205,,Right Midfielder,,7.0,2.06,3.09,1821.0,21.0,31.8,28.0,36.0,0.0,88.0,42.9,3.0,21.4,4.0,1.7155456468462937,2.144873693585396,16.0,3.0,0.3740283106453715,0.9804836064577099,11.0
654091,Grady Diangana,2025/2026,87,LaLiga,10268,,Central Midfielder,M,1.0,1.18,0.41,929.0,10.0,31.2,18.0,19.0,0.0,49.0,40.5,7.0,36.8,0.0,0.9155756607651699,0.0472071655094624,8.0,1.0,0.2825250159949064,0.361959308385849,8.0
625340,Mauro Arambarri,2025/2026,87,LaLiga,8305,,Central Midfielder,M,6.0,7.16,6.59,3255.0,31.0,49.2,47.0,67.0,0.0,222.0,48.8,57.0,47.1,6.0,6.681511318427326,6.155097855255008,44.0,0.0,0.40710417833179224,0.5580634064972398,15.0
564847,Viktor Tsigankov,2025/2026,87,LaLiga,7732,,Right Winger,,6.0,6.83,6.51,2641.0,27.0,49.1,25.0,35.0,0.0,124.0,49.2,32.0,45.1,6.0,6.387322304770348,6.202352313324808,31.0,0.0,0.8010294083505867,0.3921413095667957,20.0
1106742,Sergio Carreira,2025/2026,87,LaLiga,9910,,Left Midfielder,,2.0,1.58,1.29,2693.0,26.0,48.1,14.0,36.0,0.0,104.0,51.7,11.0,32.4,2.0,1.2480654865503302,1.6270236745476714,9.0,0.0,0.2891860343515873,0.0401142947375774,7.0
638010,Isi Palazón,2025/2026,87,LaLiga,8370,,Attacking Midfielder,M,3.0,5.3,4.59,2262.0,23.0,47.9,41.0,51.0,0.0,123.0,44.7,21.0,41.2,3.0,4.244102498632668,3.8113832166418433,19.0,0.0,1.0564262205734851,0.7770340759307144,34.0
536455,Gonçalo Guedes,2025/2026,87,LaLiga,8560,,Left Winger,,8.0,3.86,6.95,1832.0,18.0,46.2,24.0,33.0,0.0,87.0,44.8,11.0,34.4,6.0,3.0904088839888586,5.882063463330268,20.0,2.0,0.7745439672991635,0.9560831543058153,26.0
1233404,Pablo Torre,2025/2026,87,LaLiga,8661,,Attacking Midfielder,M,4.0,1.73,2.88,1603.0,16.0,45.7,18.0,36.0,0.0,81.0,42.6,7.0,21.9,2.0,1.0793182924389837,1.131118267774582,7.0,2.0,0.6618102975189686,1.6890085283666854,18.0
1338740,Tani Oluwaseyi,2025/2026,87,LaLiga,10205,,Striker,F,2.0,3.38,3.4,892.0,9.0,40.9,21.0,8.0,0.0,46.0,35.9,22.0,41.5,2.0,3.381724525243045,3.3960946872830395,13.0,0.0,0.0793269537389279,0.0,3.0
1209980,Carlos Álvarez,2025/2026,87,LaLiga,8581,,Right Midfielder,,3.0,2.72,2.58,1897.0,19.0,33.3,33.0,49.0,1.0,93.0,41.5,4.0,18.2,2.0,2.4417707100510597,2.063569582998752,16.0,1.0,0.5689348885789514,0.6723742196336395,14.0
1015185,Eduardo Camavinga,2025/2026,87,LaLiga,8633,,Defensive Midfielder,,1.0,1.18,1.25,1526.0,13.0,65.0,9.0,31.0,0.0,119.0,63.0,10.0,55.6,1.0,0.9560586288571358,0.993477344512939,4.0,0.0,0.2200718987733125,0.252416044473648,9.0
743533,Federico Valverde,2025/2026,87,LaLiga,8633,,Right Back,,5.0,2.89,4.38,2746.0,23.0,63.9,8.0,14.0,0.0,100.0,61.3,22.0,62.9,2.0,1.740370644256473,2.1231264919042587,12.0,3.0,1.1455032266676428,2.26142442598939,39.0
705450,Jules Koundé,2025/2026,87,LaLiga,8634,,Right Back,,1.0,1.66,2.05,2261.0,21.0,60.0,23.0,24.0,0.0,127.0,54.5,35.0,56.5,1.0,1.6030320357531325,2.0473617613315582,12.0,0.0,0.0545950159430504,0.0,2.0
683450,Pablo Fornals,2025/2026,87,LaLiga,8603,,Attacking Midfielder,M,9.0,3.92,5.41,2865.0,25.0,54.3,31.0,26.0,0.0,104.0,39.5,15.0,27.8,6.0,2.8890242595225577,4.198238326236606,20.0,3.0,0.8487588418647645,1.1469072178006172,24.0
950545,Oihan Sancet,2025/2026,87,LaLiga,8315,,Attacking Midfielder,M,4.0,6.47,5.2,1803.0,16.0,53.3,31.0,28.0,1.0,88.0,44.2,19.0,38.8,4.0,6.000757945778967,4.668869361281395,39.0,0.0,0.4872356485575437,0.319124341011047,9.0
1102289,Juan Iglesias,2025/2026,87,LaLiga,8305,,Left Wing-Back,,1.0,1.06,1.17,3189.0,30.0,51.7,17.0,70.0,0.0,243.0,55.5,32.0,43.8,1.0,0.4938581362366677,1.0792960971593857,5.0,0.0,0.5626072632148864,0.0922126658260823,21.0
1610744,Carlos Espí,2025/2026,87,LaLiga,8581,,Striker,F,11.0,7.58,8.53,1338.0,12.0,50.0,19.0,25.0,0.0,96.0,48.0,46.0,56.1,8.0,6.531016981229188,7.297376863658428,49.0,3.0,1.037817802280187,1.235881246626377,8.0
942372,Álex Baena,2025/2026,87,LaLiga,9906,,Left Winger,,2.0,2.0,2.25,1572.0,14.0,37.8,24.0,29.0,0.0,68.0,40.2,7.0,25.0,2.0,1.5471853390336028,2.1494185030460358,13.0,0.0,0.4554674271494147,0.1003018710762263,16.0
1286471,Roger Brugué,2025/2026,87,LaLiga,8581,,Left Midfielder,,1.0,3.32,3.01,1007.0,9.0,37.5,18.0,8.0,0.0,41.0,34.7,13.0,36.1,1.0,2.920990636572242,2.951476752758025,25.0,0.0,0.1173104662448168,0.0587148573249579,3.0
1541825,Adrián Liso,2025/2026,87,LaLiga,8305,,Striker,F,3.0,2.08,3.03,1709.0,15.0,34.1,26.0,43.0,1.0,121.0,38.4,36.0,30.5,1.0,1.4394246470183123,2.0702205114066587,15.0,2.0,0.629470871761441,0.6630777884274723,11.0
1202587,Ramon Terrats,2025/2026,87,LaLiga,8558,,Attacking Midfielder,M,1.0,1.5,1.42,1023.0,9.0,32.1,24.0,22.0,0.0,62.0,41.3,9.0,31.0,1.0,0.8150099068880077,1.3848735690116891,7.0,0.0,0.6844980316236616,0.0358670875430107,8.0
926643,Alfon González,2025/2026,87,LaLiga,8302,,Left Winger,,2.0,1.75,2.8,639.0,6.0,26.1,18.0,8.0,0.0,19.0,25.3,2.0,25.0,2.0,1.5493331179022791,1.5356788113713264,11.0,0.0,0.164417188614607,1.3265073522925372,6.0
845998,Antonio Blanco,2025/2026,87,LaLiga,9866,,Central Midfielder,M,2.0,1.37,1.88,3116.0,24.0,75.0,37.0,43.0,0.0,194.0,47.4,35.0,49.3,1.0,0.6818467359989885,0.500802680850029,8.0,1.0,0.7381002549082039,1.27332098595798,32.0
958640,Akor Adams,2025/2026,87,LaLiga,8302,,Striker,F,10.0,10.0,11.18,2059.0,16.0,57.1,33.0,12.0,0.0,92.0,37.4,56.0,43.1,9.0,9.055716076982021,9.574201142415404,42.0,1.0,0.6936957519501449,0.9851903636008503,19.0
715069,Pedro Díaz,2025/2026,87,LaLiga,8370,,Central Midfielder,M,0.0,1.73,0.67,1869.0,15.0,50.0,21.0,13.0,0.0,79.0,44.9,13.0,50.0,0.0,0.8968556039035318,0.2087652795016768,10.0,0.0,0.8295378210023049,0.45832635648548564,34.0
678192,Jon Guridi,2025/2026,87,LaLiga,9866,,Central Midfielder,M,0.0,1.76,0.42,1240.0,9.0,47.4,7.0,8.0,1.0,65.0,45.8,22.0,43.1,0.0,1.728725086897612,0.42160472832620166,13.0,0.0,0.1235394701361656,0.0,2.0
384413,Rubén Garcia,2025/2026,87,LaLiga,8371,,Right Winger,,2.0,2.43,1.69,2247.0,18.0,47.4,21.0,27.0,0.0,118.0,43.5,23.0,32.9,0.0,1.5497885607182975,1.1316676586866379,15.0,2.0,0.952530639246106,0.437840543687343,16.0
676533,Aitor Ruibal,2025/2026,87,LaLiga,8603,,Right Back,,4.0,3.85,4.06,1814.0,15.0,46.9,19.0,25.0,1.0,91.0,46.9,7.0,35.0,4.0,3.580806193873288,3.8740192577242847,16.0,0.0,0.3761738007888197,0.1816833540797236,15.0
923298,Pablo Martínez,2025/2026,87,LaLiga,8581,,Defensive Midfielder,,1.0,1.91,1.59,1865.0,14.0,42.4,17.0,12.0,0.0,56.0,39.2,14.0,66.7,1.0,1.0619788244366644,1.568983808159828,7.0,0.0,0.8768180459737765,0.0210893042385578,21.0
388523,André Silva,2025/2026,87,LaLiga,10268,,Striker,F,10.0,10.55,12.89,1853.0,14.0,41.2,38.0,34.0,1.0,87.0,38.3,25.0,35.7,10.0,10.115275943768024,12.440608989447355,45.0,0.0,0.45299457572400587,0.3201332613825799,12.0
614834,Dani Olmo,2025/2026,87,LaLiga,8634,,Attacking Midfielder,M,7.0,7.66,7.53,2077.0,16.0,37.2,23.0,42.0,2.0,111.0,51.4,20.0,60.6,6.0,6.257775286212565,6.269193451851606,35.0,1.0,1.4062515040859573,1.2617761744186278,35.0
1284434,Diego López,2025/2026,87,LaLiga,10267,,Left Midfielder,,4.0,2.72,2.41,1762.0,13.0,37.1,18.0,33.0,0.0,92.0,42.6,25.0,34.2,4.0,2.425540747120976,2.238412275910377,20.0,0.0,0.24296666914597156,0.16835364699363659,8.0
1272740,Williot Swedberg,2025/2026,87,LaLiga,9910,,Left Winger,,5.0,4.25,4.87,1268.0,10.0,37.0,18.0,34.0,0.0,74.0,43.8,2.0,12.5,5.0,4.1316155046224585,5.079656096175312,20.0,0.0,0.0966540928930044,0.0,3.0
